container,source,path_rel,basename,ext,size_bytes,size_kb,modified,artifact_type,pipeline_expected,pipeline_tag_in_name,suffix_applicable,suffix_expected,suffix_present,pipeline_tag_mismatch,abs_path
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_n221_k60_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_n221_k60_r10.csv,.csv,281087,274.5,2025-09-17T14:32:38,neighbors,_dwa,_coursera,True,_dwa,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_n221_k60_r10.csv
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_n221_k60_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_n221_k60_r10.csv,.csv,290586,283.8,2025-09-17T14:32:38,neighbors,_dwa,_coursera,True,_dwa,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_n221_k60_r10.csv
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_A_semantic_only_n221_k60_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_A_semantic_only_n221_k60_r10.csv,.csv,255062,249.1,2025-09-17T14:32:40,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_A_semantic_only_n221_k60_r10.csv
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_B_hybrid_light_n221_k60_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_B_hybrid_light_n221_k60_r10.csv,.csv,268609,262.3,2025-09-17T14:32:40,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_B_hybrid_light_n221_k60_r10.csv
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_C_lex_sem_strong_n221_k60_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_C_lex_sem_strong_n221_k60_r10.csv,.csv,274535,268.1,2025-09-17T14:32:42,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_C_lex_sem_strong_n221_k60_r10.csv
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_D_zfilter_n221_k60_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_D_zfilter_n221_k60_r10.csv,.csv,282744,276.1,2025-09-17T14:32:44,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_D_zfilter_n221_k60_r10.csv
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_E_diversity_n221_k60_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_E_diversity_n221_k60_r10.csv,.csv,268632,262.3,2025-09-17T14:32:44,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_E_diversity_n221_k60_r10.csv
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_F_recall_first_n221_k80_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_F_recall_first_n221_k80_r10.csv,.csv,268064,261.8,2025-09-17T14:32:44,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_F_recall_first_n221_k80_r10.csv
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_G_mnn_heavy_n221_k60_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_G_mnn_heavy_n221_k60_r10.csv,.csv,268559,262.3,2025-09-17T14:32:46,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_G_mnn_heavy_n221_k60_r10.csv
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_H_zfilter_n221_k60_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_H_zfilter_n221_k60_r10.csv,.csv,266640,260.4,2025-09-17T14:32:46,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_H_zfilter_n221_k60_r10.csv
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_I_short_skills_bias_n221_k60_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_I_short_skills_bias_n221_k60_r10.csv,.csv,270948,264.6,2025-09-17T14:32:48,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_I_short_skills_bias_n221_k60_r10.csv
results_dwa2,dir,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_J_char_heavy_n221_k60_r10.csv,neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_J_char_heavy_n221_k60_r10.csv,.csv,282232,275.6,2025-09-17T14:32:48,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_models_tsdae_google_bert_bert_base_uncased_J_char_heavy_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_n221_k60_r10.csv,neighbors_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_n221_k60_r10.csv,.csv,267976,261.7,2025-09-17T14:30:40,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_n221_k60_r10.csv,neighbors_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_n221_k60_r10.csv,.csv,278860,272.3,2025-09-17T14:30:42,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_n221_k60_r10.csv,neighbors_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_n221_k60_r10.csv,.csv,281704,275.1,2025-09-17T14:30:44,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_MiniLM_L6_v2_D_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_all_MiniLM_L6_v2_D_zfilter_n221_k60_r10.csv,.csv,290743,283.9,2025-09-17T14:30:44,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_MiniLM_L6_v2_D_zfilter_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_MiniLM_L6_v2_E_diversity_n221_k60_r10.csv,neighbors_sentence_transformers_all_MiniLM_L6_v2_E_diversity_n221_k60_r10.csv,.csv,280127,273.6,2025-09-17T14:30:46,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_MiniLM_L6_v2_E_diversity_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_MiniLM_L6_v2_F_recall_first_n221_k80_r10.csv,neighbors_sentence_transformers_all_MiniLM_L6_v2_F_recall_first_n221_k80_r10.csv,.csv,277188,270.7,2025-09-17T14:30:48,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_MiniLM_L6_v2_F_recall_first_n221_k80_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_MiniLM_L6_v2_G_mnn_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_all_MiniLM_L6_v2_G_mnn_heavy_n221_k60_r10.csv,.csv,278822,272.3,2025-09-17T14:30:48,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_MiniLM_L6_v2_G_mnn_heavy_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_MiniLM_L6_v2_H_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_all_MiniLM_L6_v2_H_zfilter_n221_k60_r10.csv,.csv,277861,271.3,2025-09-17T14:30:50,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_MiniLM_L6_v2_H_zfilter_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_n221_k60_r10.csv,neighbors_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_n221_k60_r10.csv,.csv,280447,273.9,2025-09-17T14:30:52,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_n221_k60_r10.csv,.csv,290732,283.9,2025-09-17T14:30:54,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_distilroberta_v1_A_semantic_only_n221_k60_r10.csv,neighbors_sentence_transformers_all_distilroberta_v1_A_semantic_only_n221_k60_r10.csv,.csv,266165,259.9,2025-09-17T14:31:22,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_distilroberta_v1_A_semantic_only_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_distilroberta_v1_B_hybrid_light_n221_k60_r10.csv,neighbors_sentence_transformers_all_distilroberta_v1_B_hybrid_light_n221_k60_r10.csv,.csv,277773,271.3,2025-09-17T14:31:24,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_distilroberta_v1_B_hybrid_light_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_distilroberta_v1_C_lex_sem_strong_n221_k60_r10.csv,neighbors_sentence_transformers_all_distilroberta_v1_C_lex_sem_strong_n221_k60_r10.csv,.csv,281719,275.1,2025-09-17T14:31:26,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_distilroberta_v1_C_lex_sem_strong_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_distilroberta_v1_D_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_all_distilroberta_v1_D_zfilter_n221_k60_r10.csv,.csv,290418,283.6,2025-09-17T14:31:28,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_distilroberta_v1_D_zfilter_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_distilroberta_v1_E_diversity_n221_k60_r10.csv,neighbors_sentence_transformers_all_distilroberta_v1_E_diversity_n221_k60_r10.csv,.csv,278824,272.3,2025-09-17T14:31:28,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_distilroberta_v1_E_diversity_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_distilroberta_v1_F_recall_first_n221_k80_r10.csv,neighbors_sentence_transformers_all_distilroberta_v1_F_recall_first_n221_k80_r10.csv,.csv,276163,269.7,2025-09-17T14:31:30,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_distilroberta_v1_F_recall_first_n221_k80_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_distilroberta_v1_G_mnn_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_all_distilroberta_v1_G_mnn_heavy_n221_k60_r10.csv,.csv,277901,271.4,2025-09-17T14:31:32,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_distilroberta_v1_G_mnn_heavy_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_distilroberta_v1_H_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_all_distilroberta_v1_H_zfilter_n221_k60_r10.csv,.csv,275784,269.3,2025-09-17T14:31:32,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_distilroberta_v1_H_zfilter_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_distilroberta_v1_I_short_skills_bias_n221_k60_r10.csv,neighbors_sentence_transformers_all_distilroberta_v1_I_short_skills_bias_n221_k60_r10.csv,.csv,279727,273.2,2025-09-17T14:31:34,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_distilroberta_v1_I_short_skills_bias_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_distilroberta_v1_J_char_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_all_distilroberta_v1_J_char_heavy_n221_k60_r10.csv,.csv,290396,283.6,2025-09-17T14:31:34,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_distilroberta_v1_J_char_heavy_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_mpnet_base_v2_A_semantic_only_n221_k60_r10.csv,neighbors_sentence_transformers_all_mpnet_base_v2_A_semantic_only_n221_k60_r10.csv,.csv,264343,258.1,2025-09-17T14:31:56,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_mpnet_base_v2_A_semantic_only_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_mpnet_base_v2_B_hybrid_light_n221_k60_r10.csv,neighbors_sentence_transformers_all_mpnet_base_v2_B_hybrid_light_n221_k60_r10.csv,.csv,276723,270.2,2025-09-17T14:31:58,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_mpnet_base_v2_B_hybrid_light_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_mpnet_base_v2_C_lex_sem_strong_n221_k60_r10.csv,neighbors_sentence_transformers_all_mpnet_base_v2_C_lex_sem_strong_n221_k60_r10.csv,.csv,280868,274.3,2025-09-17T14:31:58,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_mpnet_base_v2_C_lex_sem_strong_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_mpnet_base_v2_D_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_all_mpnet_base_v2_D_zfilter_n221_k60_r10.csv,.csv,289298,282.5,2025-09-17T14:32:00,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_mpnet_base_v2_D_zfilter_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_mpnet_base_v2_E_diversity_n221_k60_r10.csv,neighbors_sentence_transformers_all_mpnet_base_v2_E_diversity_n221_k60_r10.csv,.csv,277436,270.9,2025-09-17T14:32:02,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_mpnet_base_v2_E_diversity_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_mpnet_base_v2_F_recall_first_n221_k80_r10.csv,neighbors_sentence_transformers_all_mpnet_base_v2_F_recall_first_n221_k80_r10.csv,.csv,275242,268.8,2025-09-17T14:32:02,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_mpnet_base_v2_F_recall_first_n221_k80_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_mpnet_base_v2_G_mnn_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_all_mpnet_base_v2_G_mnn_heavy_n221_k60_r10.csv,.csv,276835,270.3,2025-09-17T14:32:04,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_mpnet_base_v2_G_mnn_heavy_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_mpnet_base_v2_H_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_all_mpnet_base_v2_H_zfilter_n221_k60_r10.csv,.csv,275065,268.6,2025-09-17T14:32:04,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_mpnet_base_v2_H_zfilter_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_mpnet_base_v2_I_short_skills_bias_n221_k60_r10.csv,neighbors_sentence_transformers_all_mpnet_base_v2_I_short_skills_bias_n221_k60_r10.csv,.csv,278828,272.3,2025-09-17T14:32:06,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_mpnet_base_v2_I_short_skills_bias_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_all_mpnet_base_v2_J_char_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_all_mpnet_base_v2_J_char_heavy_n221_k60_r10.csv,.csv,289782,283.0,2025-09-17T14:32:06,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_all_mpnet_base_v2_J_char_heavy_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_A_semantic_only_n221_k60_r10.csv,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_A_semantic_only_n221_k60_r10.csv,.csv,267202,260.9,2025-09-17T14:30:54,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_A_semantic_only_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_B_hybrid_light_n221_k60_r10.csv,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_B_hybrid_light_n221_k60_r10.csv,.csv,277429,270.9,2025-09-17T14:30:56,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_B_hybrid_light_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_C_lex_sem_strong_n221_k60_r10.csv,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_C_lex_sem_strong_n221_k60_r10.csv,.csv,281288,274.7,2025-09-17T14:30:58,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_C_lex_sem_strong_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_D_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_D_zfilter_n221_k60_r10.csv,.csv,289773,283.0,2025-09-17T14:30:58,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_D_zfilter_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_E_diversity_n221_k60_r10.csv,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_E_diversity_n221_k60_r10.csv,.csv,278824,272.3,2025-09-17T14:31:00,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_E_diversity_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_F_recall_first_n221_k80_r10.csv,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_F_recall_first_n221_k80_r10.csv,.csv,275813,269.3,2025-09-17T14:31:02,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_F_recall_first_n221_k80_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_G_mnn_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_G_mnn_heavy_n221_k60_r10.csv,.csv,277387,270.9,2025-09-17T14:31:02,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_G_mnn_heavy_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_H_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_H_zfilter_n221_k60_r10.csv,.csv,276113,269.6,2025-09-17T14:31:04,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_H_zfilter_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_I_short_skills_bias_n221_k60_r10.csv,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_I_short_skills_bias_n221_k60_r10.csv,.csv,279275,272.7,2025-09-17T14:31:06,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_I_short_skills_bias_n221_k60_r10.csv
results_dwa2,dir,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_J_char_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_J_char_heavy_n221_k60_r10.csv,.csv,289906,283.1,2025-09-17T14:31:08,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa2/neighbors_sentence_transformers_distiluse_base_multilingual_cased_v2_J_char_heavy_n221_k60_r10.csv
